obs_id,exchange_idx,student_text,teacher_text,student_on_task,student_on_task_num_agree,student_on_task_majority,student_on_task_zscore,teacher_on_task,teacher_on_task_num_agree,teacher_on_task_majority,teacher_on_task_zscore,uptake,uptake_num_agree,uptake_majority,uptake_zscore
2134,160,It would be three – three-thirds?,"Right.  Three-thirds.  And that’s fine.  You can write that down.  But you get ninety-nine point - it will be ninety- nine with a repeating bar, okay?  Okay, so you’re finished? What did you shade?",1.0,3,1,0.5077217405207535,1.0,3,1,0.5004479630350742,2.0,3,2.0,0.8449306755730946
2135,65,"Last time we went first, so they have to go first.",You ready?  What’s 5 times 5?,0.3333333333333333,2,0,-1.1927597428771364,0.6666666666666666,2,1,-0.35506020890755824,0.5,1,,-1.6256740903503206
2139,1,A model can help you visualize division of decimals.,"Okay.  We don’t have time to sit and make the models, and you’re not going to be required to make models, but you are going to be –you do have to be able to visualize them, and be able to understand them, okay?  So, look at your first example.  It says divide one-and-five-tenths divided by three.  Everybody write that down on their boards.  One-and- five-tenths divided by three.  Just write it in the top corner of your board.  How am I going to represent – how am I, on my base 10 blocks, how am I going to represent one- and-five-tenths?  How can you do that?  Student M?",1.0,3,1,0.4367367394543077,1.0,3,1,0.42101020194820205,1.6666666666666667,2,2.0,0.34964540578382597
2140,92,"Can we use the dry erase board to write down the equation with the, like the -","You can use whatever you want to use.  I do think a dry erase would be good, because then you could come up here and you could just show your dry erase board, and you could present it.  So, I’m perfectly fine with that if that is what you want to use.  You can use anything that you have with you that you think would help you prove it.  Anything at all. If it’s something that you could use your fraction pieces. If it’s something that has eighths, or fourths, or twelfths, you could use that as well, because we do want to be able to see, Student C, that we’ve got some rectangles. We could do the exact same thing with circles.  So, you could use that if you still, if you have something that, from what we’ve made, that you have in your Ziploc bag, you could use that as well.  Then you could show the rectangles.  You could show the circles.  And you could do the equivalent fractions with the least common multiple. You would have three things to prove.  Yes?  No?  Maybe so?",1.0,3,1,0.4438765243339324,1.0,3,1,0.4308039720999604,1.6666666666666667,2,2.0,0.5539616111504932
2141,102,I went one left and I just put it up.,"Okay.  So you moved it left.  So you were down here.  Can I borrow a triangle from somebody?  Thank you.  So it’s there, right, and you moved left.  So should I go this way or that way?  Okay.  You want me to move it there.  And now what?",1.0,3,1,0.4671383032243509,1.0,3,1,0.4766859176570938,2.0,3,2.0,0.9396646183858288
2141,344,Is there going to be a remainder?,"Mm-hmm, there is. Yes.  A remainder can only be one number.  Oh, the quotient? What do you think the quotient is going to be?",1.0,3,1,0.4367367394543078,1.0,3,1,0.4210102019482019,2.0,3,2.0,0.8193037221808966
2141,474,That’s gonna be our divisor.,"Did you divide by 8?  How many are in here?  Whoa, 1, 2, 3, 4, 5, 6, 7, 8, 9.  Absolutely you divided by 9.  You divided by 9 because you put them in groups of 9.  How many groups did you end up with?",1.0,3,1,0.4175949280510163,1.0,3,1,0.4058725306912747,1.6666666666666667,2,2.0,0.7060207853461992
2142,5,Is it okay if I don’t have the right number?,"It’s okay.  If you don’t have the same numbers, like six sixths, don’t worry about it.  They’ve just gotten mixed up together.  Song’s almost over.  Okay.  Song is over.  Your hands are in your lap.  I’ll wait until I have 100 percent. No more touching.  Hands in our lap.  We’re going to use it to do some adding and subtracting today.  Today we’re going to do adding, and tomorrow we’ll use them to do subtracting.  Hands are in your lap and you’re not touching them anymore.  The first one we’re going to start with is I would like you to use your hamburger and grab a one fourth and a one eighth piece.  Hold it in the air.  You should have kind of a pickle and some mustard, maybe cheese.  It doesn’t really matter.  Now I would like to know how I can add those together.  Anyone have any ideas?  How can I add them together to get a number?  Student C?",1.0,3,1,0.42975967479476457,1.0,3,1,0.4224778787669643,2.0,3,2.0,0.973940087029925
2144,110,But I only had one piece.,"Yeah, see?  You gotta maintain peace in the world.  We need all equal-sized pieces.",1.0,3,1,0.5000715489282079,1.0,3,1,0.4938434090721526,1.3333333333333333,2,1.0,0.0344964152258281
2145,308,Can we do it in order?,Is that the one you cover up?,0.6666666666666666,2,1,-0.4122579590637516,0.6666666666666666,2,1,-0.4603196557850057,0.0,2,0.0,-1.9054500989307572
2150,50,Add your jumps to get the right answer.,"Excellent.  So we started with what number, Student I?",1.0,3,1,0.4433761247944156,1.0,3,1,0.4295446007177371,1.0,3,1.0,-0.5635750248154895
2154,97,If it’s odd you can’t put two into it.,"No you cannot, Student C, can you?  No odd numbers have two as a factor because two doesn’t go in evenly, right?  We know that factors go into whole numbers evenly.  Great point. Come over here and get yourself a raffle ticket. One times 101 – Christian just brought up a great point and that will help us through future problems, like determining if 101 is a composite number because can two go into 101?  No.  It is what kind of number?",1.0,3,1,0.4096967805465212,1.0,3,1,0.3826560329945172,1.6666666666666667,2,2.0,0.5758315095188058
2154,185,"It’s not a prime number,","What is 21? Seven times three, so that means 21 is?",1.0,3,1,0.4564331159107005,1.0,3,1,0.43924924307682667,0.3333333333333333,2,0.0,-1.3457392004505817
2157,196,Because 37 pages are going to be full and 2 pictures are going to be leftover.,"Look at this question, Student K.  Even though our answer is 37 remainder 2, the question asks how many complete – that’s our clue word – complete pages will they have?",1.0,3,1,0.4124856005912808,1.0,3,1,0.3887765663127261,2.0,3,2.0,1.3407300297612874
2158,236,"Yeah, it was number 16.  It says Nell ate one-third of one-half of a pizza.  Sue ate one-half of one-fourth of a pizza. Who ate more pizza?  So my family and I we had to multiply this fractions together.  So how –","Do you need this that was up there?  Student K, did you need what was up there?  Okay, sweetie, all you have to do is – He got it.",1.0,3,1,0.454779811332587,0.6666666666666666,2,1,-0.42329650731656976,0.5,1,,-1.4525187429335282
2160,232,In Miss A’s group we played a really fun game.,"We’ll talk about that later.  Today, this is it.",0.6666666666666666,2,1,-0.4446792427336632,0.6666666666666666,2,1,-0.4550379381529252,1.0,2,1.0,-0.5871816351157593
2160,244,Will you write it on the board?,No.,0.6666666666666666,2,1,-0.2946573830675238,0.6666666666666666,2,1,-0.32185604206691343,1.0,2,1.0,-0.4016273565242768
2160,246,"Mr. C, can I work it this way?",You can start it that way but…,0.6666666666666666,2,1,-0.3200589538083869,0.6666666666666666,2,1,-0.35587638859164605,1.5,1,,0.14852045031233854
2160,294,Because 7 is 24 plus 3 is 27.,"Say that again, I got lost in the middle.",1.0,3,1,0.4907962606953712,1.0,3,1,0.4836392821904422,1.3333333333333333,2,1.0,-0.11742407996154458
2161,5,Multiplication and division are related.,"Okay, Student L?",1.0,3,1,0.4953771608961752,1.0,3,1,0.4761322588694312,1.0,3,1.0,-0.601345174995165
2162,66,A dime and five pennies.,"Okay.  Is that 25?  See if that improves your count, and if you need to, swap something again.  Get your amount of money the same, but your number of coins are getting bigger. Where are you at, guys?  You’re making a pattern which is not what we’re doing.  Okay.  That’s not good.  We need to fill in Student J.  Tell him what we’re doing.  Okay.  I understand you’re working on three stacks.  These have the same amount of coins or the same amount of money?",1.0,3,1,0.4763232827654584,1.0,3,1,0.4722582294498132,1.3333333333333333,2,1.0,0.21146906127812906
2172,17,Make up your own facts.,"So we’re doing our drills.  We’re going to do our problem of the day, and then we’re going to move into groups.  This first sheet, I’m going to tell you only once, check your sign.  Make sure.  Remember, you touch the sign first.  If it’s addition, you add.  If it’s subtraction, you minus, take away, subtract, okay?  Touch your sign.  You’re going to do this one first today.  Put your name and date.  I’ll put one on Student T’s desk for when he’s back.  Raise your hand when you have name and date.  Pencil down, Student Z. Okay.  We are ready.  Everyone’s pencils still sharpened?",0.6666666666666666,2,1,-0.3972715910240983,0.6666666666666666,2,1,-0.4086938357275876,0.5,1,,-0.986103089645238
2172,120,I would do it a different way to be faster.,"I want you to try to start solving it down at the bottom, and then we’re going to come together in two minutes.  In two minutes I’m going to check in with you.  If you have no idea how to look for a pattern – you have no idea.  So take out your temperature gauge.  I want to see where you’re at. If you’re good, remember, our temperature gauge says if you’re find you’re at 98.6 degrees.  If you’re very unsure, you’re cold, right?  You’re at 32 degrees.  If I’m giving you too much information, you’re overloaded, burning up, you’re at 100.  You’ve got too much information right now, Student Z, or you’re good?  Then get started.",1.0,3,1,0.4915954580127273,1.0,3,1,0.476631743392052,1.0,3,1.0,-0.6774974163746231
2176,107,That’s what I said.,Seven times fourteen.,1.0,3,1,0.4632662916491735,1.0,3,1,0.4625535870907237,0.3333333333333333,2,0.0,-1.4803379468401558
2177,124,Because it has the 0 right there.,"Okay, but why did you add the 0?  Mathematically what does it do?",1.0,3,1,0.4596352849061036,1.0,3,1,0.4504921799427366,2.0,3,2.0,0.9750951143731118
2178,46,"When it’s 5, you add more to it.","Which is the tenths place.  Good for you.  69 has a 9.  You add 1 to the tenths place, which is 70.  Good girl.  Student B, you do it next.",1.0,3,1,0.4459783051785042,1.0,3,1,0.4032961373194682,1.3333333333333333,2,1.0,-0.0028890419655837798
2178,86,9 times 5 equals 45.  Bring down the 5.  Carry over my 4.  9 times 2 is 18.  18 plus 4 is 22.,It’s okay.  Let her try it for herself.  [Speaking French]  Why did you put a zero under the 5?,1.0,3,1,0.4809313732523256,1.0,3,1,0.4544716002807426,0.6666666666666666,2,1.0,-0.9565988633531326
2179,26,The length is how far it goes up and the width is how far it goes across?,"Usually when you say the length, the longer side is the length and the width is how wide it is.  The length is how long. The width is how wide.  So does everyone agree with Student K it’s 3 cubes wide?",1.0,3,1,0.4565931838004253,1.0,3,1,0.4261009968107443,1.6666666666666667,2,2.0,0.41167174392123057
2179,69,Does it matter what side we leave open?,"No.  It’s up to you what side.  You just want to leave one side open so that you can slide the cubes in.  So you can tape this other side.  Then remember, once you finish the box then you’re gonna count the number of cubes you were able to fit in it and write it under your actual answer, okay.",1.0,3,1,0.4339281091680933,1.0,3,1,0.41252761443656616,2.0,3,2.0,0.8790774577716479
2188,5,"Thirty days has September, April, June and November. All the rest have 31 except February alone which has 28 days clear and 29 on leap year.","Very good.  So, there are 31 days in December.  Today’s December 1 so how many days are left in December?  Student E?",1.0,3,1,0.5541878458730355,1.0,3,1,0.5428101253676605,1.3333333333333333,2,1.0,0.08188832326647265
2188,7,There are 30 more days in December.,"There are 30 more days in December.  I like how you answered in a complete sentence.  Thank you, Student E, you remembered the rule of five.  I speak in complete sentences.  Good. How many days have we been in school?  Student A?",1.0,3,1,0.4990081676392453,1.0,3,1,0.4881936660174182,1.6666666666666667,2,2.0,0.4748762095577206
